,text_a,text_b,smallsymptom,bigsymptom,match0,match1,match2,match3,match4,match5,match6,match7,match8,match9,score,100match0,100match1,100match2,100match3,100match4,100match5,100match6,100match7,100match8,100match9
484,困境就係遇到困境既時候身邊無一個人可以傾訴 原來我 真係無朋友,我明白你呢個孤單嘅感受呀 可以參加多啲活動搵啲志同道合嘅朋友呀,L4,LL3,冇傾訴對象都真係會幾辛苦😥你會唔會想試下同學校counsellor傾下呢？佢哋仲可以俾啲方法你去面對困境㗎。,聽到你話無一個人可以傾訴，唔知你有冇考慮過同counsellor傾吓呢？佢哋除咗會有耐心地聆聽你之外，仲可以為你提供一啲專業嘅意見㗎。,"覺得好大壓力嘅時候,  有無試下搵身邊嘅朋友同學傾下？ 如果身邊冇朋友 可以搵學校嘅輔導員傾下都得㗎",你本身有冇比較熟嘅朋友？或者你可以試下同佢地傾心事😊如果冇比較熟嘅朋友，建議你試下喺網上抒發自己嘅感受，咁樣做唔知會唔會令你覺得冇咁寂寞呢？,理解你嘅情況，不如你試下同counsellor傾吓計？佢哋會好樂意聆聽你㗎。,你有冇比較熟嘅朋友呢？唔洗顧慮太多，支持你去將心事講畀佢地聽😊再唔係喺網上向其他人傾訴下，都係一個好方法👍,似乎你都知道個問題就喺你度嘅！,你可以搵學校嘅counsellor傾下㗎。,感受到你有苦無路訴嘅痛苦，不如你試下同counsellor講下？佢哋好樂意聽你傾訴㗎。,我知道你而家覺得好辛苦。你可以搵學校或者社區嘅社工，佢哋會細心聆聽。,1.048828125,真心朋友係會樂意聽你講心事㗎，有需要嘅話，你都可以試下搵counsellor傾訴，佢哋可以俾啲專業嘅建議你去面對難關㗎😅,我感覺到你而家好唔開心。你認為不被需要嘅感覺係點嘅呢？可以同我講下嗎？,孤單的確係一件難受嘅事。你希望認識新朋友嗎？,事實上人越大責任越多有時候真係分身不暇㗎,我明白你呢個孤單嘅感受呀 可以參加多啲活動搵啲志同道合嘅朋友呀,"明白這感受會令人不開心,其實你可以試下用social media 去同自己朋友互動一下;又或者考慮在網上尋找有共同興趣嘅⼈",聽到你需要自己一個面對好多問題，感到不開心同孤獨無助，你可以搵學校嘅counsellor傾下㗎！,你好似覺得好孤獨好大壓力，係咪學業或者工作上有嘢令你覺得煩惱？介唔介意講嚟聽下呀？,遇到特別難嘅題目就想望下人哋點做，呢件事令你有點嘅感受？,見到你話事上冇人理解你，你覺得你有咁嘅想法係出於咩原因㗎？
485,唔開心但打開電話發現無一個可以傾訴既人既時候,太多心事喺心裡面的確會好辛苦。你可以搵屋企人傾訴。再唔係，搵學校/社區嘅社工都得。,L2,LL2,如果想揾人傾下，都可以打電話比學校嘅輔導員㗎,聽到你話無一個人可以傾訴，唔知你有冇考慮過同counsellor傾吓呢？佢哋除咗會有耐心地聆聽你之外，仲可以為你提供一啲專業嘅意見㗎。,聽到你話自己冇一個交到心嘅人，唔知你有冇考慮過同學校counsellor傾計呢？佢哋受過專業訓練，除咗會樂意聽你講心事之外，可能仲可以俾到啲有用嘅建議你㗎。,明白你就好似有苦得自己知咁..鼓勵你搵學校嘅counsellor傾下，佢哋都好有內心聽你慢慢講㗎,我明白你嘅感受，你可以平時同身邊嘅人建立良好嘅關係，當你有需要嘅時候，我相信佢地都會肯幫你同聽你講嘢 。,而家係咪冇人可以隨時陪你傾計呀？唔知你有冇試過同學校嘅counsellor傾計呢？雖然唔係隨時，但你可以同佢哋約個時間，佢哋會好耐心咁聽你講㗎。,我明白你嘅感受，你可以平時同身邊嘅人建立良好嘅關係，當你有需要嘅時候，我相信佢地都會肯幫你。,碌嚟碌去都己經嘥咗半個鐘啦 ！不如是但打畀其中一個，同佢傾兩三分鐘仲有意義呀!,你似乎想搵個傾訴對象，你會唔會想試下同counsellor傾吓？佢哋除咗可以幫你放低下心裡面嘅包袱，仲可以俾啲意見你，幫你同其他人建立可以交心嘅關係㗎。,聽到你未必可以搵到一個傾心事嘅朋友而感到不快，你可以搵學校嘅counsellor傾下㗎！,0.84765625,咁你本身有冇啲值得信任嘅朋友呢？當你一個人面對呢個世界耐咗，就會變得更加堅強💪,你自己有冇啲咩個人興趣呢？精神生活夠充實嘅話就唔洗太依賴其他人啦👍,明白你無法搵到人分享秘密果種失落，你可以搵學校counsellor傾下㗎！,太多心事喺心裡面的確會好辛苦。你可以搵屋企人傾訴。再唔係，搵學校/社區嘅社工都得。,你有冇比較熟嘅朋友呀？有嘅話不妨主動同佢地講下啊😊另外你隨時都可以同我講㗎💪,明白你覺得同朋友維持關係好困難，鼓勵你可以搵下學校counsellor，睇下佢哋可以有咩專業意見俾你建立同維持關係。,人始終係群體動物，所以一個人耐咗覺得孤獨都好正常嘅，你平時生活著要會接觸啲咩人，同佢哋嘅關係又係點嘅呢？,似乎你唔係好專心咁喎！周圍望會唔會畀人以為你作弊㗎？ 間唔中望下錶都應該嘅！要知道個時間吖嘛，但係最緊要都係要專心係你嗰份卷度呀！,我明白你嘅感受，有冇諗過每⽇做運動呢？運動可以改善情緒同減壓，做完運動人都精神啲！,聽到你有好多煩惱，覺得好攰，但又唔敢同身邊嘅人傾訴，你可以同學校嘅counsellor傾下㗎！
486,"我一個sem入面 同人食飯次數得3次
其餘都係自己食",一個Sem大部分時候自己食飯，呢件事令你有點樣嘅感受？,L1,LL1,一個Sem大部分時候自己食飯，呢件事令你有點樣嘅感受？,休息多啲，聽吓音樂，做想做嘅嘢，食想食嘅嘢。,知道你需要自己一個食飯行街，令你有啲孤獨，你可以搵學校嘅counsellor傾下㗎！," 唔想自己一個, 都可以約朋友一齊去食㗎都有折㗎",自己睇戲，食嘢，行街同埋過生日，令你有點樣嘅感受？,唔好咁灰心，一個人都可以過得好開心㗎。你可以學習感恩同知足，人都開心啲！,唔好咁灰心，一個人都可以過得好開心㗎。你可以學習感恩，人都開心啲！,唔好咁灰心，你可以學習感恩同知足，人都開心啲！,你想唔想識多啲新朋友？或者你可以去參加下興趣班之類，充實下自己嘅生活💪,你會唔會搵到朋友陪你呢？就算唔係幾熟嘅朋友你都可以試下約㗎，話唔埋你地會慢慢變熟呢👍,1.0498046875,一個Sem大部分時候自己食飯，呢件事令你有點樣嘅感受？,或者你試下識啲新朋友？例如參加下興趣班👍,你有冇比較熟嘅朋友呢？你有時可以同佢地呻下，相信佢地唔會介意㗎。或者你都可以去搵counsellor傾訴心事，佢地好樂意聽你講㗎😊,明白你會有孤單嘅感覺 參加多啲活動識多啲唔同嘅人啦～或者相同興趣嘅人都有幫助㗎,你會唔會想去認識更多新朋友呀？SDS周不時都有唔同嘅活動，你可以試下報名參加，搵啲新嘅朋友仔㗎😊,我明白你呢個孤單嘅感受呀 可以參加多啲活動搵啲志同道合嘅朋友呀,"明白這感受會令人不開心,其實你可以試下用social media 去同自己朋友互動一下;又或者考慮在網上尋找有共同興趣嘅⼈",證明你長大左， 知道物質唔可以滿足你。,覺得自己下半世都會孤單一個，到底係點解呢？,睇到你話有啲唔開心嘅經歷但唔想同屋企講，你點解會唔想同屋企講嘅？你有冇考慮過同學校嘅counsellor傾訴下呀？
487,有諗過創業 有諗過去日本留學 但都係停留喺諗度 無去實踐 主要係無一個完整嘅plan,你似乎喺追夢半路停低咗，係咪有啲咩原因令你卻步呀？,A1,AA1,睇到你好似喺自我實現方面遇到阻滯，不如你講多啲你遇到啲咩困難，睇下可以點幫你？,懂得面對現實都係一件好事！ 好好計劃一下將來呀！,"""做到最好""又係抽象左D.不如睇下可唔可以落實一個進度表？",大學開始就要小心計劃前途令你覺得有壓力，但即使係為求職做打算，有冇一啲活動係你有興趣嘅同時係有意義嘅呢？例如海外留學又或者實習之類嘅。,就要具體咁去計劃下啦！,如果自己認真諗過都諗唔到，不如試下揾學校嘅輔導員同你傾下？ 唔好等到畢業後先至計劃就太遲啦！,"暫時揾唔到INTERN 做, 都唔駛咁踐踏自己呀！",你仲有幾耐畢業呢？鼓勵你可以趁未畢業嘅時候做下兼職或者實習，累積工作經驗，提高自己嘅競爭力😊,明白你好希望入大學嘅心情，都欣賞你會為自己嘅前途同家人著想，希望你喺奮鬥嘅同時都不忘俾自己一啲停落嚟休息回血嘅空間，加油！,理解你想透過實習豐富cv嘅內容，但你有冇諗過除咗實習之外仲有好多其他活動都可以豐富你嘅cv嘅？你會唔會考慮下參加嗰啲活動呀？,1.0478515625,聽到你對自己嘅選擇有點後悔，不如比自己一點時間想清楚自己真正想要嘅事?,有無試過約學校嘅輔導員同你review 下，睇下有咩改善嘅空間啦呢？,可以揾到自己嘅興趣就好啦！,聽到您不開心對自己有點失望.對前景又有點擔心.唔好咁灰心住，可能情況無你想像中咁差呢?,你似乎對於自己嘅前途感到迷茫，建議你可以試下返下唔同嘅工，體驗下唔同嘅工種再決定自己適合咩工作。,"係咪發生左啲咩事? 你冷靜啲先,唔好俾咁大壓力自己，機會呢啲嘢人人都有",理解你喺求職上嘅迷茫，你可唔可以講下你想向咩方面發展呢？,係㗎時代唔同咗。其實大學畢業已經好普遍。,睇嚟唔覺得自己生活緊喎，可唔可以講多啲你嘅感受，睇下我可以點樣幫你？,你係咪想自己嘅生活作息更加有規律？你可以慢慢將瞓覺時間提早返少少，睇下做唔做到先😀
488,有諗過創業 有諗過去日本留學 但都係停留喺諗度 無去實踐 主要係無一個完整嘅plan,咁就去做啦，唔好再淨係諗啦。,A1,AA1,睇到你好似喺自我實現方面遇到阻滯，不如你講多啲你遇到啲咩困難，睇下可以點幫你？,懂得面對現實都係一件好事！ 好好計劃一下將來呀！,"""做到最好""又係抽象左D.不如睇下可唔可以落實一個進度表？",大學開始就要小心計劃前途令你覺得有壓力，但即使係為求職做打算，有冇一啲活動係你有興趣嘅同時係有意義嘅呢？例如海外留學又或者實習之類嘅。,就要具體咁去計劃下啦！,如果自己認真諗過都諗唔到，不如試下揾學校嘅輔導員同你傾下？ 唔好等到畢業後先至計劃就太遲啦！,"暫時揾唔到INTERN 做, 都唔駛咁踐踏自己呀！",你仲有幾耐畢業呢？鼓勵你可以趁未畢業嘅時候做下兼職或者實習，累積工作經驗，提高自己嘅競爭力😊,明白你好希望入大學嘅心情，都欣賞你會為自己嘅前途同家人著想，希望你喺奮鬥嘅同時都不忘俾自己一啲停落嚟休息回血嘅空間，加油！,理解你想透過實習豐富cv嘅內容，但你有冇諗過除咗實習之外仲有好多其他活動都可以豐富你嘅cv嘅？你會唔會考慮下參加嗰啲活動呀？,1.0478515625,如果你自己解決唔到，或者，去見下學校嘅輔導員同佢哋傾下吖？,咁就去做啦，唔好再淨係諗啦。,睇到你擔心成績唔好會影響你搵工，不過僱主除咗睇你嘅成績之外都應該會留意下你有冇相關嘅工作經驗嘅，如果你距離畢業仲有一啲時間，建議你可以參加一啲同你想做嘅工作有關嘅實習或者活動，增加你對行業嘅認識，及早為求職準備。,你嘅大學生活似乎唔係幾愉快，不如你講多啲俾我聽你嘅大學生活係點樣，等我睇下可以點幫你走出呢個困境吖？,唔好咁灰心住，你可以試下參加多啲networking嘅活動，識多啲人，或者會搵到岩你嘅工呢。,有冇問下啲師兄師姐同老師呀？,成績已成定局， 都冇辦法啦！ 以此為鑑，亦都可以 將來響你嘅工作表現證明你嘅能力呀！,聽到你對前途迷茫，要堅定自己立場! 做好本分就唔會令自己後悔了!,而家經濟唔好，搵工係需要耐性㗎慢慢嚟㗎！,咁大學嘅生活都冇一定嘅準則嘅！
489,有諗過創業 有諗過去日本留學 但都係停留喺諗度 無去實踐 主要係無一個完整嘅plan,就要具體咁去計劃下啦！,A1,AA1,睇到你好似喺自我實現方面遇到阻滯，不如你講多啲你遇到啲咩困難，睇下可以點幫你？,懂得面對現實都係一件好事！ 好好計劃一下將來呀！,"""做到最好""又係抽象左D.不如睇下可唔可以落實一個進度表？",大學開始就要小心計劃前途令你覺得有壓力，但即使係為求職做打算，有冇一啲活動係你有興趣嘅同時係有意義嘅呢？例如海外留學又或者實習之類嘅。,就要具體咁去計劃下啦！,如果自己認真諗過都諗唔到，不如試下揾學校嘅輔導員同你傾下？ 唔好等到畢業後先至計劃就太遲啦！,"暫時揾唔到INTERN 做, 都唔駛咁踐踏自己呀！",你仲有幾耐畢業呢？鼓勵你可以趁未畢業嘅時候做下兼職或者實習，累積工作經驗，提高自己嘅競爭力😊,明白你好希望入大學嘅心情，都欣賞你會為自己嘅前途同家人著想，希望你喺奮鬥嘅同時都不忘俾自己一啲停落嚟休息回血嘅空間，加油！,理解你想透過實習豐富cv嘅內容，但你有冇諗過除咗實習之外仲有好多其他活動都可以豐富你嘅cv嘅？你會唔會考慮下參加嗰啲活動呀？,1.0478515625,就要具體咁去計劃下啦！,你會唔會考慮調整下個目標呢？唔洗畀太大壓力自己㗎,好欣賞你願意作出改變嘅勇氣呀！,睇嚟你對生活有唔少擔憂，你會唔會想同社工傾下，睇下可以點面對而家嘅情況？,其實每個人都會有唔同嘅目標，,hea 都要做嘅，所以放咗工個人覺得攰都好正常喎,大環境改變唔到，可以嘗試改變睇嘢嘅角度同心情呀！,你而家覺得自己讀成點呀？好多僱主其實睇你嘅成績之外都會考慮下你有冇同份工相關嘅經驗㗎。鼓勵你喺畢業之前參加多啲唔同嘅課外活動、兼職或者實習，增加自己被聘用嘅機會💪,或者可以去學生發展服務處揾輔導員幫你準備下，就無咁驚㗎喇！,既然唔發生都發生咗，與其後悔，不如向前望？不如講多啲睇吓我可以點幫你？
490,"決心放棄學業,專心做foodie，吾知有無人支持我呢???",聽到您不開心對前景有點迷茫，有夢想是值得欣賞，就趁年輕勇敢去追吧!,A1,AA1,你係咪覺得好難好專心咁去做嘢？好多人都面對住呢個難題，希望你可以搵到方法解決👍,要長時間好專心咁去做一樣嘢的確唔係咁容易㗎😅你可以諗下有咩方法會令自己專心啲，例如訂立一啲小目標，每次完成一個目標就畀自己休息一陣😀,你有冇諗過點樣可以令自己專心啲呢？,專心等結果嘅感覺真係好難受㗎。 或者，試下分散下自己嘅注意力呀！,你似乎想放棄喎，可唔可以講下發生咗咩事令你有咁嘅想法呀？不如我哋睇下有冇方法可以改善而家嘅情況？,與其理其他人，不如專心做好自己先啦！,感受到你好煩惱，你唔專心嘅時候通常會做咩㗎？,不如比自己專心咁休息吓先啦,臨近deadline嘅時候，你做嘢會唔會專心啲呢？建議你去查下有啲咩提升專注力嘅方法，有需要都可以去搵counsellor傾下你嘅問題😊,"你覺得係咩原因會令你想放棄呢？鼓勵你可以幫自己訂立一啲deadline,並將啲deadline同身邊嘅人分享，邀請佢哋一齊督促鼓勵自己完成想做嘅事。",1.0498046875,永遠都唔會太遲嘅!,聽來你最近精神狀態不太好，不如先讓自己休息一下，再繼續努力?,見到你好似唔係幾集中到精神溫書，建議你可以試下喺溫習期間將電話交俾家人或者朋友保管，避免將時間浪費咗去睇電話。,有心唔怕遲，只要你有計劃重返校園，永遠都唔會遲㗎。不如你講多啲你而家嘅處境俾我知，睇下我哋可以點樣送你返入學校吖？,聽到您不開心對前景有點迷茫，有夢想是值得欣賞，就趁年輕勇敢去追吧!,聽到你對職場生活感到疲憊，比時間自己休息一下，再繼續前行吧!,明白你覺得自己好似冇一樣喜歡嘅東西，咁相反，有咩嘢係你討厭㗎？另外鼓勵你趁未畢業，把握最後機會體驗多啲唔同嘅活動，祝你早日搵到自己鍾意嘅事物！,都真係需要時間去適應嘅， 你要努力呀！,明白你對於僱主反口而感到失望，希望你唔好因為呢次嘅經驗而對求職卻步，再接再厲！,聽到你對自己前景感到迷茫，唔好比太大壓力自己，比時間自己尋找一下興趣?
491,"分組呢樣野有時真係小圈子累事 [sosad]  就算你同好多人好friend都好, 如果你無個小圈子, 你夾硬痴埋去求其一個fd到都會好odd :-(  俾你痴到埋去, 頭果排甚至全部時間, 佢地都會有好多 inside joke",明白你因為其他人有小圈子而令你係分組時感到奇怪，甚至被佢地既inside jokes排斥，所以好唔開心。,L19,LL7,感受到你努力嘗試擴闊社交圈子嘅疲累，你有冇考慮過搵counsellor傾吓呢個問題，睇下佢哋有冇啲好建議俾你同人建立新嘅關係？,明白你因為其他人有小圈子而令你係分組時感到奇怪，甚至被佢地既inside jokes排斥，所以好唔開心。,都係嘅，要融入 小圈子 的確有啲困難， 但係，為咗做好份功課，比D時間自己去適應之如，都要嘗試融入佢哋呀！,你自己有無試下邀請其他人圍圈，自組圈子呀？,咁你鍾唔鍾意呢份工呢？或者你可以喺工餘時間參加多啲其他活動，咁就會比較有滿足感👍,你喺大學似乎唔係好識到新朋友，你有冇參加過學會活動呀？你都可以試下參加學校唔同部門搞嘅活動認識新朋友㗎。,其他同學有自己既圈子，令你覺得難融入。你對於呢件事有咩感受呢？,要融入一個唔熟悉嘅圈子係好花力嘅！你加油呀！比D時間同佢哋建立信任，就埋到堆㗎啦！,或者試吓可以喺新嘅圈子同其他人相處,見到你因為朋友冇約埋你出去而唔開心，與其等人邀請自己，不如你試下做主動嗰個約人出去吖？,1.044921875,明白你因為其他人有小圈子而令你係分組時感到奇怪，甚至被佢地既inside jokes排斥，所以好唔開心。,係咪有咩事情或者經歷令你有咁嘅感覺呀？你介唔介意同我分享下，等我睇下有咩可以幫你吖？,朋友係重質不重量㗎，鼓勵你多啲同朋友講下自己嘅感受，而且有我喺度陪你㗎！,感受到你覺得好唔開心，你會唔會想講下你最近嘅經歷俾我聽，等我同你分擔下吖😢,喺公司無人知道你嘅名，以及覺得自己“隱形”，令你有點樣嘅感受呢？,"俾個機會自己,俾個機會別人,你又可以試下用交友應用程式，搵志同道合嘅朋友。",你係咪覺得好孤單呀？可唔可以詳細啲講下有咩事情令你有咁嘅感覺嘅？,有時都要一個人放鬆吓,感受到你覺得孤獨難耐，你介唔介意講多啲你而家嘅生活係點，我哋一齊睇下可以點樣開始建立新嘅人際關係吖？,有幾個friend都好過冇呀！ 咁又唔使擔心冇人組，老師點都會幫你組到嘅。
492,"分組呢樣野有時真係小圈子累事 [sosad]  就算你同好多人好friend都好, 如果你無個小圈子, 你夾硬痴埋去求其一個fd到都會好odd :-(  俾你痴到埋去, 頭果排甚至全部時間, 佢地都會有好多 inside joke",都係嘅，要融入 小圈子 的確有啲困難， 但係，為咗做好份功課，比D時間自己去適應之如，都要嘗試融入佢哋呀！,L19,LL7,感受到你努力嘗試擴闊社交圈子嘅疲累，你有冇考慮過搵counsellor傾吓呢個問題，睇下佢哋有冇啲好建議俾你同人建立新嘅關係？,明白你因為其他人有小圈子而令你係分組時感到奇怪，甚至被佢地既inside jokes排斥，所以好唔開心。,都係嘅，要融入 小圈子 的確有啲困難， 但係，為咗做好份功課，比D時間自己去適應之如，都要嘗試融入佢哋呀！,你自己有無試下邀請其他人圍圈，自組圈子呀？,咁你鍾唔鍾意呢份工呢？或者你可以喺工餘時間參加多啲其他活動，咁就會比較有滿足感👍,你喺大學似乎唔係好識到新朋友，你有冇參加過學會活動呀？你都可以試下參加學校唔同部門搞嘅活動認識新朋友㗎。,其他同學有自己既圈子，令你覺得難融入。你對於呢件事有咩感受呢？,要融入一個唔熟悉嘅圈子係好花力嘅！你加油呀！比D時間同佢哋建立信任，就埋到堆㗎啦！,或者試吓可以喺新嘅圈子同其他人相處,你話自己好似冇咩存在意義，你本來嘅期望係點樣㗎？我哋一齊睇下可以點樣幫你達到你嘅期望吖？,1.044921875,都係嘅，要融入 小圈子 的確有啲困難， 但係，為咗做好份功課，比D時間自己去適應之如，都要嘗試融入佢哋呀！,你有啲對你好好嘅屋企人呀 係㗎屋企人真係好緊要㗎要懂得好好珍惜呀,係咪有咩事情令你覺得身邊嘅朋友係唔真心對你呀？不如你講嚟聽下，等我哋睇下可以點做吖？,"其實無論你係內向或者外向都好啦, 我哋始終都係要有能力自己解決生活上嘅問題，至能夠揾到互相扶持嘅另一半㗎！",聽到你話有好多壓力同煩惱，建議你可以試下同counsellor傾下，佢哋受過專業訓練去開解你㗎。,會唔會係因為你好少同佢地傾心事，所以你地之間好似冇乜聯繫感咁？你不妨試下同佢地講啲比較深入嘅話題，可能會消除到部份嘅寂寞感😊,你係咪好想認識新朋友呢？與其等人接觸自己，鼓勵試下參與一啲自己未參與嘅活動，認識新嘅朋友同圈子😊,試吓搵吓其他嘅朋友 比下其他人機會 或者都可以主動約下人,你似乎覺得自己同其他人開始疏遠，鼓勵你可以去SDS嘅網站睇下有咩貼士同其他人維持關係，搵學校counsellor傾下都得㗎！,我明白你嘅感受，你可以試下用唔同嘅方法同屋企人多啲聯繫，相信佢地都會關心你。
493,個個都小圈子，得我自己一個，都唔知點搭爹好,聽你咁講你似乎覺得自己融入唔到其他人，你會唔會想具體啲講下係咩事情令到你有咁嘅感覺呀？,L10,LL7,都係嘅，要融入 小圈子 的確有啲困難， 但係，為咗做好份功課，比D時間自己去適應之如，都要嘗試融入佢哋呀！,睇到你話自己得一個人，你可唔可以詳細啲講下你個情況，我哋一齊睇下有咩解決方法吖？,你自己有無試下邀請其他人圍圈，自組圈子呀？,明白你呢個感受先唔好灰心 或者試吓可以喺新嘅圈子同其他人相處,其他同學有自己既圈子，令你覺得難融入。你對於呢件事有咩感受呢？,你有冇參加過學會或者學校搞嘅活動呢？鼓勵你可以透過參加呢啲活動，認識唔同科嘅朋友，建立屬於自己嘅圈子。,但係每個人嘅生活圈子都係不斷改變中， 我哋都控制唔到，,你似乎覺得三個人嘅時候自己被孤立咁，你有冇試過主動走返上前或者開個新話題呀？,呢個時候你有咩感受呀？可唔可以講多少少你嘅經歷或者感受，等我睇下可以點樣幫你吖？,你話自己好似冇咩存在意義，你本來嘅期望係點樣㗎？我哋一齊睇下可以點樣幫你達到你嘅期望吖？,1.044921875,你話自己好似冇咩存在意義，你本來嘅期望係點樣㗎？我哋一齊睇下可以點樣幫你達到你嘅期望吖？,聽你咁講你似乎覺得自己融入唔到其他人，你會唔會想具體啲講下係咩事情令到你有咁嘅感覺呀？,明白你會有孤單嘅感覺 參加多啲活動識多啲唔同嘅人啦～或者相同興趣嘅人都有幫助㗎,有幾個真心朋友都好好嘅 可以試吓對同科嘅人咁敞開自己同人傾吓計識下佢哋,咁如果你係好忙，就唔會花太多時間去識朋友嘅。,我明白你嘅感受，你可以嘗試講多啲你嘅事，咁樣或者人地會更加了解你。唔好忘記幫自己打氣呀。,係咪發生咗啲咩令你覺得冤枉嘅事，你會唔會想分享多啲，等我睇下可以點幫你？,如果你想人哋同你交心，你都要願意同人哋交心喎！,我能夠感受到你喺出嚟工作之後對於同事之間嘅關係有啲迷惘，令你有啲期望落差。,知道你想搵一啲可以同自己傾心事嘅人，鼓勵你可以先試下主動關心朋友，等佢哋知道你想同佢哋傾心事，互相扶持。
494,分數不高就覺得對不起我的父母,"其實不必太介意父母的期望,最緊要知道自己有冇進步定係停濟不前，努力過後冇愧於心就冇問題了",T3,TT3,覺得對唔著父母，係點解呢，我想聽你講多啲。,唉！有冇同父母講過你嘅呢個諗法呀？,只要你努力咁樣去嘗試，我相信你父母會明白嘅。,我相信你父母如果知道你咁盡力嘅，無論你攞咩成績都好，佢哋會體諒你㗎,父母對你分數唔滿意，你有點嘅感受？,"其實不必太介意父母的期望,最緊要知道自己有冇進步定係停濟不前，慢慢提升水平便可。",睇得出父母對你嘅期望令你覺得好大壓力，你覺得自己而家準備成點呀？如果你有需要的話，隨時都可以搵學校嘅社工傾訴下㗎，佢哋可以俾啲方法你去應對考試帶嚟嘅壓力😊,"其實不必太介意父母的期望,最緊要盡力 問心無愧就冇問題了","其實不必太介意父母的期望,最緊要知道自己有冇進步定係停濟不前，努力過後冇愧於心就冇問題了",可能父母未必會嬲，試下同屋企人傾下先,1.0458984375,"其實不必太介意父母的期望,最緊要知道自己有冇進步定係停濟不前，努力過後冇愧於心就冇問題了",家人父母生氣，你會覺得點樣？,只要坦白同佢哋講，佢哋會原諒你嘅！,最緊要盡力做好自己 問心無愧 都可以 多啲同屋企人溝通 唔好忘記仲有好多好支持你嘅朋友,見到你會因為緊張而身體會唔舒服，不如你講下點解你會覺得驚吖？,如果身體唔舒服就要及早睇醫生啦。,考試嗰陣心跳快又緊張，你會點做？,會唔會係其他原因令到溫習效率麻麻，試下問下師兄、同學仔參考下佢地或者form個study group互相照應?,好多人同你一樣考試前會覺得緊張，你會唔會想試下同輔導員傾訴下你嘅感受，減輕緊張嘅感受呀？,都好common嘅 準備多啲 熟習啲題目 記住搵啲方法放鬆自己 多啲同信得過嘅人分享溝通 分擔一下
495,每逢過節都係一齊過 但係唔知點解 我覺得自己好似格格不入咁,見到你話唔知點解覺得自己格格不入，不如你試下講下喺咩情況底下你有咁嘅感受吖？等我睇下有咩方法可以幫你😃,L10,LL7,你係覺得自己點樣同其他人格格不入呢？有需要嘅話可以去搵Language Centre尋求協助，佢地提供咗好多學習資源㗎（例如http://online-resources.lc.cityu.edu.hk/WebPages/OnlineResources/）😊,見到你話唔知點解覺得自己格格不入，不如你試下講下喺咩情況底下你有咁嘅感受吖？等我睇下有咩方法可以幫你😃,明白你嘅心情，你可唔可以講下點解你會覺得自己唔合格呢？我哋一齊睇下有咩解決方法吖？,如果自己處理唔到 可以搵學校嘅輔導員同你傾下,聽到你因為成績問題感到挫敗，加油! 唔好比太大壓力自己，保持平常心就很好了!,聽到你因為成績問題感到挫敗，加油! 明天可以勝過今天的自己就可以了!,你似乎喺英文方面比較弱，建議你可以由日常生活入手，睇下有字幕嘅英文節目都對你有幫助㗎。,聽到你因為成績問題感到挫敗，加油! 唔好比太大壓力自己，發揮到平常狀態就很好了!,"其實個grade除咗你自己嘅能力之外,，仲要睇你嘅對手，",聽到你因為成績問題感到挫敗，加油! 唔好將自己同人比較，明天可以勝過今天的自己就可以了!,1.0478515625,見到你話唔知點解覺得自己格格不入，不如你試下講下喺咩情況底下你有咁嘅感受吖？等我睇下有咩方法可以幫你😃,知道你難免會因為同人比較而覺得唔開心，但喺同人比較嘅過程裡面你覺得自己有啲咩得著呢？與其因為比較而覺得自卑，不如試下同你欣賞嘅人交流切磋下，學識更多新嘢吖。,睇嚟你對呢啲人嘅不滿覺得好無奈，但同時無人完美，一定會有啲科考得好啲有啲就差啲，唔使同人比較嘅。,你似乎喺寫essay上遇到啲困難🤔建議你可以試下去ELC，佢哋有好多唔同服務可以幫你改善寫essay嘅技巧㗎。,因為語言嘅問題而影響自己嘅學習的確係幾麻煩😥 你有冇試過去ELC呢？佢哋有唔少服務幫學生改善自己嘅英文㗎。,盡力而為就夠㗎啦，唔好俾咁大壓力自己。,緊係有啦！對自己有要求就會有壓力㗎啦！ 讀大學都要自學埋識減壓呀！,會唔會係用唔啱方法讀呀？聽落你有學業上嘅問題喎，不如講多啲，睇吓我可以點樣幫你？,一時間咁多嘢要應付，係人都要時間去消化㗎！,你有冇諗過點樣可以令自己做嘢嘅時候更加專心？你不妨做一陣休息一陣，跟住慢慢延長做嘢嘅時間👍
