,text_a,text_b,smallsymptom,bigsymptom,match0,match1,match2,match3,match4,match5,match6,match7,match8,match9,score,100match0,100match1,100match2,100match3,100match4,100match5,100match6,100match7,100match8,100match9
689,我次次入咗考場都會十分緊張,入考場嘅時候覺得緊張都係好正常嘅！最緊要係你處理到自己嘅情緒，考試嘅時候可以發揮到你應有嘅水準呀！,T22,TT9,次次考試都好緊張，你係點面對？,次次考試都鎮定唔到，係咩原因呢？,次次考試都平靜唔到，令你有點嘅感受？,次次入咗考場就緊張，你平時點應對？,次次入咗試場就緊張，你係點面對？,入考場嘅時候覺得緊張都係好正常嘅！最緊要係你處理到自己嘅情緒，考試嘅時候可以發揮到你應有嘅水準呀！,一入到試場就焦慮，你嗰陣有點嘅諗法？,考試會緊張都正常㗎，不如你試下同counsellor講下呢個情況，等佢哋幫你尋找緊張嘅源頭同埋解決方法😊,去到考場覺得緊張係好正常嘅。 太緊張就深呼吸幾下，令自己定D，然後嘗試要專心考試呀。,對於覺得緊張，我想聽你講多啲自己嘅感受。,1.0341796875,入考場嘅時候覺得緊張都係好正常嘅！最緊要係你處理到自己嘅情緒，考試嘅時候可以發揮到你應有嘅水準呀！,考試覺得緊張都好正常㗎，你會唔會想試下透過同輔導員傾訴，紓解下緊張嘅情緒呢？😊,接近考試越來越緊張嘅時候，你有點樣嘅諗法？,考試嘅緊張， 真係避免唔到㗎!,咁你平時有冇練習下短講呢？練習多啲就應該會冇咁緊張，就算呢份卷考得唔係咁好，都仲有其他卷可以拉分，撐住呀😃,搵啲時間做自己想做嘅事 多啲同信得過嘅人分享溝通 佢哋好樂意聆聽同分擔架 或者搵其他嘢做下轉移一下注意力,明白你害怕再次失敗嘅感受，你會唔會想講多啲你怕嘅失敗係點樣嘅？睇下我哋可以用咩方法克服呢種恐懼？,手腳冰涼但係其他部分熱嘅時侯，你嘅感受係點樣？,感受到你學業壓力好大，你有冇試過見counsellor去舒緩學業方面嘅壓力？佢哋有豐富經驗可以幫你面對沈重嘅壓力。,熟習多啲past paper同題目會唔會令你多啲信心冇咁緊張
690,救命..完全唔識REG科..點算好,見到你對reg科有啲疑問，你可以睇下ARRO嘅網站https://www.cityu.edu.hk/arro/content.asp?cid=152，希望幫到你😊,A13,AA2,每個人叻嘅地方都唔一樣。你唔叻背書科，其他科話唔定會叻返過佢哋呢！,你有冇認識一啲讀過你嗰科嘅朋友呀？佢哋會唔會有二手書可以俾你？,對要讀嘅嘢感到有興趣係好事嚟，你覺得係咩事情阻著你喺呢科嘅學習呢？🤔,會唔會唔係嗰科目嘅問題， 亦唔係你冇能力，係因為你對嗰一科冇興趣， 所以事倍功半呀？,每個人都有自己嘅長處， 你唔識 ，唔一定係你嘅問題。,聽到你因為成績稍有落後而感到失落，試回想一下自己對學科嘅熱情，唔好比一時嘅結果影響到!,每個人嘅記憶力都唔同㗎！而家知道自己背唔到書，咁到時選科嘅時候就唔好選擇一啲大多背誦嘅科目啦。,試下同身邊科目相近的朋友from D study group，咁樣比起一個人温書效率高D時間用少D，應該可以解決到你嘅問題,加油呀💪你要撐住呀！咁多科，要plan 吓喎，有無個温書嘅時間表呀？,如果太攰 就俾自己休息一下 再努力啦,1.03515625,見到你對reg科有啲疑問，你可以睇下ARRO嘅網站https://www.cityu.edu.hk/arro/content.asp?cid=152，希望幫到你😊,明白你唔鍾意自己嗰科嘅痛苦，你有冇考慮過轉科呢？,"聽來好像您對自己有點失望,對前景有點迷惘。大學課程有咁多選擇，有無考慮過讀下唔同department開嘅course揾下自己興趣啊?",感受到覺得好辛苦😢你會唔會想同學校counsellor傾下呀？佢哋可以幫你舒緩下學習帶嚟嘅壓力㗎。,我明白你嘅感受，讀好書唔容易，唔好忘記幫自己打氣呀。,因為語言嘅問題而影響自己嘅學習的確係幾麻煩😥 你有冇試過去ELC呢？佢哋有唔少服務幫學生改善自己嘅英文㗎。,上堂跟唔上係會幾麻煩，你有冇試過搵同學幫你呢？鼓勵你都可以試下課後問返professor，等佢親自同你再講多次😊,你喺讀書方面好似感到有啲吃力，你可唔可以講下點demanding法呀？等我哋一齊睇下可以點樣應付啲task吖？,你似乎遇到挫折，你有冇考慮過換個方法去溫習？,明白你經歷緊一個溫書溫唔入腦嘅狀態，建議你溫書之餘不忘俾啲時間自己休息，工欲善其事必先利其器，有個好狀態都好重要㗎。
691,現實係英文冇4跟本冇資格讀大學,你似乎喺英文方面比較弱，建議你可以由日常生活入手，睇下有字幕嘅英文節目都對你有幫助㗎。,A2,AA2,知道你因為英文而喺學習上感到有困難，你有冇聽過ELC呀？佢哋有唔少服務可以幫你提升英文嘅水平。你可以去睇下家😊,其實網上面都有好多唔同嘅資源學英文嘅，又或者你可以去學校嘅Language Centre搵人幫吓你？加油啊！,因為語言嘅問題而影響自己嘅學習的確係幾麻煩😥 你有冇試過去ELC呢？佢哋有唔少服務幫學生改善自己嘅英文㗎。,你似乎因為英文而喺學習上感到吃力，鼓勵你可以去ELC，佢哋有唔少服務幫你提升英語水平㗎。,"聽到您不開心.但有心唔怕遲,既然知道自己不足嘅地方就努力改善，可以搵方法學好啲英文，例如係同人遘通嗰方面入手，又可以睇外國戲",梗係有啦！好多人都係想去外國讀書，改善自己嘅英文㗎。,你似乎喺英文方面比較弱，建議你可以由日常生活入手，睇下有字幕嘅英文節目都對你有幫助㗎。,明白你而家覺得好辛苦，不過你咁做嘅話英文水平肯定會進步好多，對你嚟緊幾年嘅學習都好重要㗎，加油呀！,見到你因為功課同考試都要用英文而覺得吃力，但語言就係會越用越熟越習慣，唔好怕犯錯，放心用多啲，咁就會進步㗎喇。,"但係你知道自己嘅英文能力夠弱， 如果努力去進修改善下, 將來成績一定會改進㗎！",1.037109375,你似乎喺英文方面比較弱，建議你可以由日常生活入手，睇下有字幕嘅英文節目都對你有幫助㗎。,見你因為英文嘅問題而喺學習上感到吃力，其實學校有唔少俾學生嘅英語支援，你不妨可以去睇下有冇適合自己嘅服務㗎😊,點解會溫咁耐嘅？會唔會係你用唔啱方法讀呀，試吓換個方法？,聽到你有很努力地完成學業，要一直都抱有這種樂觀的心態!,聽得出你覺得好焦慮，你會唔會想同學校counsellor傾下，佢哋有方法舒緩你嘅負面情緒㗎。,"中學同大學係好唔同㗎，除左環境，仲有同學嘅能力, 大學生係社會嘅精英，入到大學已經證明左你嘅能力啦。 ",你覺得自己因為咩原因而冇行動力呀？你會唔會想事下同學校counsellor討論下個問題，睇下佢有咩tips俾你搵返行動力呢？,明白有時唔係個個都明教授講嘅嘢，有唔明嘅地方可以落堂問返佢，都可以問下身邊嘅同學啊,上堂唔明導師講嘅嘢😥除咗向同學同老師請教之外，其實你仲可以透過上網搜尋相關嘅資料嚟學習㗎，唔好放棄，加油呀！,聽到你話因為學習壓力大而失眠，你之前試過啲咩方法幫自己入眠？睇下仲有冇啲咩方法係你未試過嘅？
692,+1 雖然唔系社會我覺得依家系學校d朋友關系都好假,可能係個環境導致啲人變到好「假」，相信你第日可以識到好多真心朋友😊,L13,LL6,可能係個環境導致啲人變到好「假」，相信你第日可以識到好多真心朋友😊,做得好呀! 你處理人際關係嘅手法都唔錯呀!,如果你認為有啲人只係利用你「朋友」呢個身份，咁遠離佢地會比較好😅,你覺得真朋友應該係點㗎？,"ocamp可以揾到1,2 個真心朋友都唔錯呀。反而係上堂大家都專心上堂，係要D時間去建立關係㗎",你似乎對朋友有啲失望，最近係咪有啲咩事情令你覺得煩惱呢？你會唔會想同counsellor傾下？佢哋可以俾啲建議你去面對眼前嘅難關㗎。,可能只係你暫時遇唔到遮，試下參加多啲活動，相信你好快可以識到真心朋友！,有時可能係緣份問題，既然你係友善嘅人，相信你遲啲就有機會識到新朋友！平時可以參加多啲活動去識下人啊😊,試吓對而家嘅朋友敞開 或者淨係同你覺得相處比較舒服嘅朋友一齊～,對我黎講，人生有一兩個真心朋友已經足夠㗎啦。,1.037109375,可能係個環境導致啲人變到好「假」，相信你第日可以識到好多真心朋友😊,我明白你嘅感受，真正嘅朋友會分擔你嘅憂愁，互相扶持。只要你係真心對人嘅話，別人係看得見㗎。,同埋我哋控制唔到人哋，只能夠控制到自己，,其實如果你主動啲搵佢地去傾心事，佢地好大可能會明白你嘅諗法同感受😊,試下主動邀請佢哋？,感受到你覺得好唔開心，你會唔會想講下你最近嘅經歷俾我聽，等我同你分擔下吖😢,想識朋友嘅話，可以試下網上交友。網上有好多論壇同交友網站，令你接觸到有共同興趣嘅⼈。,感受到你似乎係個幾敏感嘅人，不如你試下同佢哋傾訴你嘅感受？可能佢哋唔知你會有咁嘅想法㗎。,失去咗一個曾經陪伴自己嘅人啲確係好難受，而家係咪有啲嘢困擾緊你呢？你會唔會想同我講下，我會一直喺度聽你講㗎！,你可以出街散下步、觀察下街道上嘅⾏⼈，或者同鄰居打個招呼， 都會令你冇咁孤單。
693,返緊廢工 日日機械式生活 朝早起身 上班下班 沖涼訓教 日日如是 有無巴打都好似我咁 人生無晒目標,聽見你覺得上班生活好枯燥，除咗返工放工之外，你平時會做啲咩消磨時間㗎？不如試下做啲自己未做過嘅嘢？,A1,AA1,我明白你嘅感受，要找到人生目標唔容易，唔好忘記幫自己打氣呀。,明白你覺得人生苦悶，你有冇啲咩嗜好，或者想學識嘅嘢呀？除咗返工讀書之外不妨放多啲時間落去吖？,其實人生又點會事事估計得到呢，總有起伏㗎嘛。不如分享多啲你之前嘅經歷？,有冇都好，唔使理人哋點諗喎，最緊要係做緊自己想做嘅嘢。,「冇人生」即係點呀？不如你講多少少，等我睇下可以點幫你吖？,諗清楚自己嘅目標，再根據自己嘅閱曆，修正自己嘅目標，都係成長嘅一部分呀！,有個目標係好㗎！咁你要繼續努力啦！讀嘅過程可以揾到自己嘅目標㗎！,人生係唔只返工讀書㗎！,唔好咁灰心住，要找到人生目標唔容易，你付出嘅努力唔會白費嘅，唔好忘記幫自己打氣呀。,既然定咗呢個短期目標，咁完成咗佢先啦！然後，再慢慢去諗下長期嘅目標係乜嘢囉！,1.037109375,聽見你覺得上班生活好枯燥，除咗返工放工之外，你平時會做啲咩消磨時間㗎？不如試下做啲自己未做過嘅嘢？,睇到你對有目標嘅人嘅羨慕，你有啲乜嘢嗜好呀？可以試下專心一個興趣發展？,我明白你嘅感受，你可以上網搵下資料，唔好忘記幫自己打氣呀。,你似乎對於自己嘅前途感到迷茫，建議你可以試下返下唔同嘅工，體驗下唔同嘅工種再決定自己適合咩工作。,睇嚟你有啲後悔，你可唔可以講多啲你嘅經歷呀？講出嚟可能會舒服啲呢？,睇到你經歷緊一個「一落千丈」嘅事情，不如你試下講多啲係咩事，睇下會唔會覺得舒服啲？,大環境改變唔到，可以嘗試改變睇嘢嘅角度同心情呀！,聽到你話雖然辛苦但會貫徹自己當初嘅選擇，欣賞你嘅決心！都理解你孤獨嘅感受，你有冇試過聯絡返以前喺學校嘅朋友呀？,其實in嗰陣盡咗力就夠啦，之後嘅嘢都唔到我哋控制，唔好諗太多啦。,知道你入大學時候覺得有啲迷茫，鼓勵你可以參加下學會或者學校舉辦嘅活動，尋找自己新嘅興趣同方向，加油💪
694,返緊廢工 日日機械式生活 朝早起身 上班下班 沖涼訓教 日日如是 有無巴打都好似我咁 人生無晒目標,聽到您對自己有啲失望，可以搵學校嘅counsellor傾下，唔好俾咁大負能量自己,A1,AA1,我明白你嘅感受，要找到人生目標唔容易，唔好忘記幫自己打氣呀。,明白你覺得人生苦悶，你有冇啲咩嗜好，或者想學識嘅嘢呀？除咗返工讀書之外不妨放多啲時間落去吖？,其實人生又點會事事估計得到呢，總有起伏㗎嘛。不如分享多啲你之前嘅經歷？,有冇都好，唔使理人哋點諗喎，最緊要係做緊自己想做嘅嘢。,「冇人生」即係點呀？不如你講多少少，等我睇下可以點幫你吖？,諗清楚自己嘅目標，再根據自己嘅閱曆，修正自己嘅目標，都係成長嘅一部分呀！,有個目標係好㗎！咁你要繼續努力啦！讀嘅過程可以揾到自己嘅目標㗎！,人生係唔只返工讀書㗎！,唔好咁灰心住，要找到人生目標唔容易，你付出嘅努力唔會白費嘅，唔好忘記幫自己打氣呀。,既然定咗呢個短期目標，咁完成咗佢先啦！然後，再慢慢去諗下長期嘅目標係乜嘢囉！,1.037109375,諗清楚自己嘅目標，再根據自己嘅閱曆，修正自己嘅目標，都係成長嘅一部分呀！,聽到您對自己有啲擔心，但仲有時間，試下參加多啲活動了解下自己，搵下令自己開心嘅目標,唔好咁灰心啦，只要有決心一定搵到嘅，唔好俾自己太大壓力，呢段時間增值下自己先,聽到您對自己有啲失望，可以搵學校嘅counsellor傾下，唔好俾咁大負能量自己,唔好俾咁大壓力自己，自己有目標盡量完成就可以,你好似覺得生活好無聊，不如你講多啲你平時係會點樣消磨時間，睇吓可以點樣幫你？,既然有目標就向住佢進發啦,見到你好似對自己嘅出路有啲迷茫，你有冇試過去career center呀？佢哋有唔同服務可以幫你搵工㗎😊,"聽到您不開心,對自己讀緊嘅科有啲擔心，試下同佢地遘通下，等佢地知道你嘅諗法",聽到你對自己有點失望。唔緊要! 呢一刻開始都仲趕得切!
695,好想乜都唔做 到底讀書係為乜,係唔係讀嘅科目唔適合自己啊? 有無考慮過讀下唔同department開嘅course揾下自己興趣啊?,A2,AA2,做FYP 好忙係好忙㗎。咁就專心做好佢，然後，先計劃一下將來做乜嘢工囉。,有冇都好，唔使理人哋點諗喎，最緊要係做緊自己想做嘅嘢。,唔使擔心，你而家重有時間比自己諗下讀書為乜㗎！ 試下計劃自己嘅將來呀！,咁要諗下你到底想點啦！人生苦短，唔好浪費自己嘅時間呀！,但係如果你有清晰嘅目標 知道自己要啲乜嘢 就努力去爭取 享受個過程 將壓力轉為動力,係囉!  你自己都唔知想做乜，咁努力讀埋佢，攞咗張證書先啦。,"讀書又好, 做嘢又好，每一樣嘢都應該盡心盡力去做好佢㗎。",除咗讀書 其實都仲有 好多其他出路嘅!,唔讀書唔代表就係退休喎,搵唔搵到工，主要係睇市場需求 ，其實同讀書叻唔叻未必冇直接關係㗎！,1.0283203125,係㗎，唔試又點知自己想點呢。,知道你入大學時候覺得有啲迷茫，鼓勵你可以參加下學會或者學校舉辦嘅活動，尋找自己新嘅興趣同方向，加油💪,我明白你可能會有啲迷茫，你付出嘅努力唔會白費嘅，唔好忘記幫自己打氣呀。,睇嚟你好似有啲後悔自己嘅選擇，如果你想轉行嘅話，鼓勵你用返工以外嘅時間增值自己，睇下可以點樣轉工。,見到你為自己前途感到憂慮，建議你可以喺讀書以外嘅地方發展自己。你平時有啲咩興趣或者嗜好㗎？有冇諗過可以喺嗰啲方面考返個專業資格咁呢？,咁話唔定將來你都可以大有作為呢！你又未老點知自己第時會點。試吓發掘吓自己嘅強項？,聽到你後悔自己嘅選擇，你覺得外國同香港嘅分別喺邊度呀？我哋一齊睇下有冇方法可以補救？,"聽到您不開心,對自己讀緊嘅科有啲擔心，但仲有時間，試下參加多啲活動了解下自己，總會搵到適合自己嘅興趣同工作！",搵份理想的工作確實係需要耐性㗎，畀啲心機啦！,欣賞你會為前途考慮，都明白你想讀適合自己嘅科目嘅感受，有時冇興趣係會比較難堅持讀落去㗎，建議你可以喺決定讀邊科之前多啲同唔同人商量下，平衡各方意見同埋自己嘅取向再做決定。
696,好想乜都唔做 到底讀書係為乜,你似乎因為壓力而失去動力，鼓勵你同學校counsellor傾訴，釋放一下壓力，等自己有精神重新尋找讀書嘅意義。,A2,AA2,做FYP 好忙係好忙㗎。咁就專心做好佢，然後，先計劃一下將來做乜嘢工囉。,有冇都好，唔使理人哋點諗喎，最緊要係做緊自己想做嘅嘢。,唔使擔心，你而家重有時間比自己諗下讀書為乜㗎！ 試下計劃自己嘅將來呀！,咁要諗下你到底想點啦！人生苦短，唔好浪費自己嘅時間呀！,但係如果你有清晰嘅目標 知道自己要啲乜嘢 就努力去爭取 享受個過程 將壓力轉為動力,係囉!  你自己都唔知想做乜，咁努力讀埋佢，攞咗張證書先啦。,"讀書又好, 做嘢又好，每一樣嘢都應該盡心盡力去做好佢㗎。",除咗讀書 其實都仲有 好多其他出路嘅!,唔讀書唔代表就係退休喎,搵唔搵到工，主要係睇市場需求 ，其實同讀書叻唔叻未必冇直接關係㗎！,1.0283203125,睇到你好似喺自我實現方面遇到阻滯，不如你講多啲你遇到啲咩困難，睇下可以點幫你？,聽到你話因為前途煩惱，具體發生咗啲咩事令你有咁嘅感覺呢？我哋一齊睇下有咩方法可以帶你走出呢片烏雲吖？,之前冇做唔緊要，依家開始做返咪得囉！,你似乎有啲後悔讀咗而家呢科，不如你講多啲等我哋睇下問題嘅核心喺邊？,聽到你對就業感到迷茫，比少少時間自己，研究下邊度可以改善一下?,聽到你話因為搵唔到工而覺得生活艱難，具體發生咗咩事令你有咁嘅感覺呀？等我哋一齊諗下有咩解決方法？,感受到你覺得好失落，鼓勵你同counsellor傾訴，釋放負面情緒。,"暫時揾唔到INTERN 做, 都唔駛咁踐踏自己呀！",要問清楚學校， 如果唔認可就要考慮轉校啦。,你似乎想放棄喎，可唔可以講下發生咗咩事令你有咁嘅想法呀？不如我哋睇下有冇方法可以改善而家嘅情況？
697,好想乜都唔做 到底讀書係為乜,讀書可以係為左自己嘅未來，亦都可以係發展自己嘅興趣，,A2,AA2,做FYP 好忙係好忙㗎。咁就專心做好佢，然後，先計劃一下將來做乜嘢工囉。,有冇都好，唔使理人哋點諗喎，最緊要係做緊自己想做嘅嘢。,唔使擔心，你而家重有時間比自己諗下讀書為乜㗎！ 試下計劃自己嘅將來呀！,咁要諗下你到底想點啦！人生苦短，唔好浪費自己嘅時間呀！,但係如果你有清晰嘅目標 知道自己要啲乜嘢 就努力去爭取 享受個過程 將壓力轉為動力,係囉!  你自己都唔知想做乜，咁努力讀埋佢，攞咗張證書先啦。,"讀書又好, 做嘢又好，每一樣嘢都應該盡心盡力去做好佢㗎。",除咗讀書 其實都仲有 好多其他出路嘅!,唔讀書唔代表就係退休喎,搵唔搵到工，主要係睇市場需求 ，其實同讀書叻唔叻未必冇直接關係㗎！,1.0283203125,你好似對於自己冇目標而有啲自責，你有冇啲嘢係擅長做㗎？一係你試下由自己擅長嘅項目開始發展？,hea 都要做嘅，所以放咗工個人覺得攰都好正常喎,你對自己嘅前途好似有啲迷茫，鼓勵你同學校嘅老師討論下呢個問題，佢哋根據你嘅學習情況俾何時嘅意見你㗎。,好欣賞你願意作出改變嘅勇氣呀！,讀書可以係為左自己嘅未來，亦都可以係發展自己嘅興趣，,"聽到您不開心,對自己讀緊嘅科有啲擔心，試下同佢地遘通下，等佢地知道你嘅諗法",其實興趣係可以慢慢培養出嚟嘅。,睇成功嘅故事可以學習人哋成功嘅方法，改善自己呀！,聽到你對前途迷茫，要堅定自己立場! 做好本分就唔會令自己後悔了!,"你嘅做法都幾正面啦. 讀好啲書成績好咗,  將來 搵工都會容易啲㗎! "
698,好想乜都唔做 到底讀書係為乜,或者，我哋我哋換個角度睇，,A2,AA2,做FYP 好忙係好忙㗎。咁就專心做好佢，然後，先計劃一下將來做乜嘢工囉。,有冇都好，唔使理人哋點諗喎，最緊要係做緊自己想做嘅嘢。,唔使擔心，你而家重有時間比自己諗下讀書為乜㗎！ 試下計劃自己嘅將來呀！,咁要諗下你到底想點啦！人生苦短，唔好浪費自己嘅時間呀！,但係如果你有清晰嘅目標 知道自己要啲乜嘢 就努力去爭取 享受個過程 將壓力轉為動力,係囉!  你自己都唔知想做乜，咁努力讀埋佢，攞咗張證書先啦。,"讀書又好, 做嘢又好，每一樣嘢都應該盡心盡力去做好佢㗎。",除咗讀書 其實都仲有 好多其他出路嘅!,唔讀書唔代表就係退休喎,搵唔搵到工，主要係睇市場需求 ，其實同讀書叻唔叻未必冇直接關係㗎！,1.0283203125,你似乎覺得你同其他人嘅係利益關係，你會唔會想試下同佢哋做其他嘢呀？,其實，每個人都有自己嘅時間表㗎。 25歲仲好後生呀！,唔好灰心呀！搵工嘅嘢要慢慢嚟㗎。,既然你已經找到方向，有自己嘅計劃，就要好好努力，放鬆一點，壓力係自己比自己嘅。,你似乎有啲後悔讀咗而家呢科，不如你講多啲等我哋睇下問題嘅核心喺邊？,聽到您對自己有啲擔心，但仲有時間，試下參加多啲活動了解下自己，搵下令自己開心嘅目標,咁讀書又唔係淨係為「錢途」嘅，大學四年種種嘅經歷都係用錢都買唔到。你仲可能會識到一班志同道合嘅朋友�！,人生的意義係一個成世人都會諗嘅課題嚟嘅。,你似乎唔太清楚自己嘅方向，但你距離畢業仲有一年時間，不妨用呢段時間試下唔同嘅活動或者兼職，睇吓自己適合咩工作吖？,有需要可以請教老師，上網搵下資料 或者揾學校既職業輔導員傾下呀！
699,沒有補習後，因為操心家計，又得分心到其他選修科，數學成績不斷下滑，但望着身邊的人因有甚麼「計數機神技」，「名師貼題」，「五星星真跡」事半功倍的時候，心中總是不是味兒,大把人唔補習最後都入到U啦。大把人補完習就唔再溫書，所以其實重點都係你有冇付出努力啊。,A9,AA9,你似乎覺得有啲自卑。雖然你數學比較弱，但你其他科目嘅表現如何呀？每個人都有自己嘅長處同短處，讀書可能唔係你擅長嘅事，你只係未搵到一個可以發揮自己長處嘅地方啫。,明白你對於數學成績嘅擔憂，唔知你有冇考慮過出去補習呢？話唔定補習老師嘅教學方法更適合你呢？,既然知道自己不足之處就要搵適合自己嘅方法改善！可以試下安排好時間，加操數學練習,會唔會唔係嗰科目嘅問題， 亦唔係你冇能力，係因為你對嗰一科冇興趣， 所以事倍功半呀？,你似乎覺得自己唔及身邊嘅人好，但其實學習係個人嘅事，成績同排名係次要，最重要係你喺學習嘅過程中得以成長，加油呀！,溫習唔應該係臨考試一晚先溫，平日應該要恆常溫習，有足夠嘅休息，溫書先至 事半功倍㗎。,啱啱接觸高等嘅數學，係要啲時間去練習同埋 適應㗎！加油呀！,感受到你嘅retake之路好孤獨，建議你可以喺補習嘅同時認識下補習班嘅同學仔，話唔定當中都有同你一樣係retake嘅同伴呢？,知道你對於而家嘅主修科冇興趣同埋動力去讀，你有冇另一科係想讀㗎？有冇考慮過轉科？,你平時係點樣溫習㗎？有冇試過同學校老師請教，或者參加補習班呢？辦法總比困難多，唔好放棄呀💪,1.037109375,大把人唔補習最後都入到U啦。大把人補完習就唔再溫書，所以其實重點都係你有冇付出努力啊。,如果覺得每日生活太刻版嘅話，可以計劃週末放鬆一下， 去下郊外叉叉電呀！,你介唔介意講多啲你讀書嘅情況呀？例如邊啲科目比較弱，我哋一齊睇下有咩方法可以幫你改善成績吖？,見到你喺學業上遇到啲挑戰，你有冇試過向導師或者同學請教呀？,明白你因為冇興趣而冇動力嘅感受，建議你可以搵下你鍾意嘅嘢同你而家讀緊呢科有咩關係，從而發掘下你對呢科嘅興趣同動力。,建議安排好時間，唔好將工作拖延至最後一刻才做，否則只會增加自己的壓力，但都要留時間俾自己休息,溫咗咁耐都唔明，會唔會係因為太大壓力，影響到你嘅學習能力啊？,見到你做每份功課都要比人花更多時間，其實要英文進步，除咗查字典之外，你可以增加你接觸同使用英文嘅機會，例如睇下有字幕嘅英文節目，邊娛樂邊學習。,聽見你覺得求學路上好孤獨，你係咪通常都會一個人讀書？有冇諗過建立自己嘅讀書小組，讀書之餘都可以同其他人交流下？,聽到你學科學業繁重，加油! 努力的人係會有回報的!
700,"大學乜都要自己負責, 好多野都無情講,  無老師社工關心你 競爭又大到癲 ","明白呢個感受會令人不開心,或者減低與人比較，一山還有一山高，係咪發生左啲咩事? 可以搵學校嘅counsellor傾下，唔好俾咁大負能量自己",A2,AA2,明白你對大學有疑問，鼓勵你同老師或者享受嘅師兄師姐討論下呢個問題，睇吓佢哋有咩建議俾你。,睇到你無力感好大😭你會唔會想試下同社工傾下自己嘅感受，佢哋可以想幫你處理下啲負面情緒，然後再幫你搵方法從新出發㗎。有心唔怕遲，加油呀！,知道你覺得有啲孤獨，其實大學生活除咗讀書之外仲有好多其他嘅節目㗎，不如你試下透過課外活動認識新嘅朋友吖？,你似乎有啲迷茫，你有冇試過直接問老師自己唔明白嘅部份呀？,如果有，你就同佢講自己盡咗力啦！,明白你擔心上唔返大學，但學校應該唔止睇你嘅成績嘅。成績嗰方面固然重要，但同時都唔好忘記面試等等嘅其他部份，加油！,知道你對升學有啲擔憂，鼓勵你可以同自己嘅老師傾訴下，佢哋比較熟悉你嘅學習情況，可以俾到適合你嘅升學意見㗎。,如果係想試下改，就比自己一D勇氣 &主動同佢哋傾計講自己嘅嘢、都比自己一D時間去適應呢個改變,咁喺大學都冇無可避免會有group project㗎喎，第時出嚟做嘢都係要同唔同嘅人合作，大學正正係幫學生預備呢樣嘢。與其逃避，不如諗吓點樣令自己唔好咁抗拒呢樣嘢？,但係每個人都有自己嘅嘢要做㗎！,1.037109375,感受到你對於組員嘅無奈，但討論功課係咪一定要同時嘅呢？有冇試過用其他方法同組員溝通？,理解到你嘅自卑。每個人嘅容量都唔同，鼓勵你先專心做好一件事先再處理另一件事，總好過兩頭唔到岸吖。,可不可以同Professor再講下呀,聽到你因為成績問題感到挫敗，加油! 明天可以勝過今天的自己就可以了!,見你話會因為覺得自己做唔到而逃避，你會唔會想具體啲講下點解你會覺得自己做唔到嘅？根據你嘅經驗，你最後係咪真係會做唔到？🤔,最近係咪有啲嘢令你覺得煩惱呀？有需要嘅話你可以去搵學校counsellor㗎，佢哋除咗會耐心傾聽你之外，仲可以俾啲建議你去面對眼前嘅難關㗎。,試下同佢傾下了解大家嘅難處? 足夠嘅遘通好緊要,趁住而家仲喺year3， 盡快搵老師或者職業輔導員傾下，認識一下自己嘅能力同長處呀。,明白呢個感受好辛苦，試下再主動約佢地出黎傾，例如落堂就搵佢地傾,明白你唔開心嘅感受，不過最重要嘅係你喺個過程裡面學到嘢、有比之前嘅自己有進步就得㗎喇😊
701,讀design已經乞食，而家仲要經濟唔好，出去一定失業…,"聽到您不開心,對自己對緊嘅科有啲擔心，但仲有時間，試下參加多啲活動了解下自己，總會搵到適合自己嘅興趣同工作！",A1,AA1,"經濟唔好搵工的確好難, 要好好珍惜機會啦",今年經濟唔好，係要有D耐性揾，只要唔好放棄，就會有機會搵到㗎啦！💪加油呀！,只要你搵到自己嘅興趣， 有一技之長， 就可以自食其力， 做唔做乞衣應該係有得㨂嘅。,而家經濟唔好，搵工係需要耐性㗎慢慢嚟㗎！,而家經濟唔好係比較難㗎,如果搵唔到嘢做住， 咪做下運動&進修下，裝備自己囉！ 經濟總會有一日會好返嘅！,係咩經歷令你覺得矛盾呀？你有冇試過去CLC呢？佢哋有唔少服務支援搵緊工嘅學生㗎。,聽到你擔心自己畢業變失業，喺未有工返嘅時間，除咗不停搵工之外，鼓勵你可以睇吓書，或者上網學下新嘅知識，增值自己，提高自己受聘嘅機會，加油！,您雖然係咁講，但係好像連您自己都不相信.,我哋一齊諗下呀！,1.03515625,唔好咁灰心住，你可以試下參加多啲networking嘅活動，識多啲人，或者會搵到工作或升學機會呢。,只要你想就得㗎喇,你好似覺得生活好無聊，不如你講多啲你平時係會點樣消磨時間，睇吓可以點樣幫你？,搵工好多時都係咁㗎，唔緊要，再接再厲申請多幾份啦。,你似乎對於現在嘅自己有啲不滿，可唔可以講多啲你而家嘅情況睇下我可以點樣幫你？,係咪發生左啲咩事令你有咁嘅想法呀？鼓勵你搵學校counsellor傾訴，放低心裡面嘅包袱。,聽到你對前景感到迷忙，比自己時間好好思考一下，問問身邊人意見再作決定吧!,"聽到您不開心,對自己對緊嘅科有啲擔心，但仲有時間，試下參加多啲活動了解下自己，總會搵到適合自己嘅興趣同工作！",冇錯大學唔係唯一嘅出路呀， 學一技之長都唔錯呀！,聽到你對工作感到灰心，不如試下o係公餘時間尋找一下自己嘅興趣，放鬆一下?
